alignment_id	left_source	left_term_iri	left_label	left_definition	left_comment	left_example	right_source	right_term_iri	right_label	right_definition	right_comment	right_example	ols_term_api_url	normalized_left_label	normalized_right_label	match_method	match_score	relation	suggestion_source	canonical_from	canonical_term_iri	canonical_term_label	canonical_term_source	ols_search_url	bioportal_search_url	status	curator	reviewer	date_added	date_reviewed	notes
CAND_0055	EMI	https://w3id.org/emi#hasFBMNComponent	has FBMN component		Feature-based molecular network component.	@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasFBMNComponent :VGF153_A02_fbmn_neg_componentindex_0 .	ms	http://purl.obolibrary.org/obo/MS_1002197	TOPP OpenSwath component	OpenSwath component of the TOPP software.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1002197	has fbmn component	topp open swath component	ols_api_top	0.51	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1002197	TOPP OpenSwath component	ms	https://www.ebi.ac.uk/ols4/search?q=has+FBMN+component	https://bioportal.bioontology.org/search?query=has+FBMN+component	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0056	EMI	https://w3id.org/emi#hasFeatureArea	has feature area		Assign a feature area to a MS2 spectrum.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasFeatureArea ""1180836.665658199""^^xsd:double ."	ms	http://purl.obolibrary.org/obo/MS_1001844	MS1 feature area	Area of MS1 feature.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1001844	has feature area	ms1 feature area	ols_api_top	0.88	close	ols_api	right	http://purl.obolibrary.org/obo/MS_1001844	MS1 feature area	ms	https://www.ebi.ac.uk/ols4/search?q=has+feature+area	https://bioportal.bioontology.org/search?query=has+feature+area	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0057	EMI	https://w3id.org/emi#hasFinalScore	has final score		An ISDB score.		ms	http://purl.obolibrary.org/obo/MS_1003311	Lipid empirical score	The lipid empirical score is a point-based lipid class-specific scoring system based on MS and other evidence sources as defined by the Lipidomics Standards Initiative (LSI). The score has a numeric value between 0 and 100. Score values are lipid class-specific and are therefore not immediately comparable between lipid classes.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1003311	has final score	lipid empirical score	ols_api_top	0.56	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1003311	Lipid empirical score	ms	https://www.ebi.ac.uk/ols4/search?q=has+final+score	https://bioportal.bioontology.org/search?query=has+final+score	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0058	EMI	https://w3id.org/emi#hasFirstMember	has first member		The first member of a spectral pair.		obi	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	Relating an organization to a legal person or organization.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0001688	has first member	has organization member	ols_api_top	0.67	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	obi	https://www.ebi.ac.uk/ols4/search?q=has+first+member	https://bioportal.bioontology.org/search?query=has+first+member	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0059	EMI	https://w3id.org/emi#hasGNPSLCMSLink	has GNPS LCMS link		It relates  GNPS LCMS link to a LCMS Analysis.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\n:VGF138_A02_neg.mzXML rdf:type emi:LCMSAnalysis ;\n            emi:hasGNPSLCMSLink ""https://dashboard.gnps2.org/?usi=mzspec%3AMSV000087728%3AVGF138_A02_neg.mzXML""^^xsd:anyURI ."	chebi	http://purl.obolibrary.org/obo/CHEBI_64759	lysyl-pyrrole cross-link	A collagen cross-link postulated to be formed from the reaction of a telopeptidyl lysine-aldehyde and the immature cross-link lysino-5-ketonorleucine (LKNL, CHEBI:64750).			https://www.ebi.ac.uk/ols4/api/ontologies/chebi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_64759	has gnps lcms link	lysyl pyrrole cross link	ols_api_top	0.48	related	ols_api	right	http://purl.obolibrary.org/obo/CHEBI_64759	lysyl-pyrrole cross-link	chebi	https://www.ebi.ac.uk/ols4/search?q=has+GNPS+LCMS+link	https://bioportal.bioontology.org/search?query=has+GNPS+LCMS+link	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0060	EMI	https://w3id.org/emi#hasHabitat	has habitat		It can be used to assign a habitat to an interaction system such as from GloBI. When applicable, we recommend to state ENVO or CMECS vocabulary terms.		chebi	http://purl.obolibrary.org/obo/CHEBI_71645	type A lantibiotic	Any lantibiotic which has which has a long, flexible structure.			https://www.ebi.ac.uk/ols4/api/ontologies/chebi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_71645	has habitat	type a lantibiotic	ols_api_top	0.41	related	ols_api	right	http://purl.obolibrary.org/obo/CHEBI_71645	type A lantibiotic	chebi	https://www.ebi.ac.uk/ols4/search?q=has+habitat	https://bioportal.bioontology.org/search?query=has+habitat	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0061	EMI	https://w3id.org/emi#hasInChIKey	has InChIKey		It can be used to assign an InChIKey either to a chemical or to an spectrum annotation.	"@prefix : <https://w3id.org/emi/abox#> .\n@prefix emi: <https://w3id.org/emi#> .\n@prefix wd: <http://www.wikidata.org/entity/> .\nwd:Q27145340 rdf:type emi:Chemical ;\n            dcterms:identifier ""Q27145340"" ;\n            emi:hasInChIKey :ZCCLDKGWJIREQF-PDBXOOCHSA-N ."	edam	http://edamontology.org/format_1199	InChIKey	The InChIKey (hashed InChI) is a fixed length (25 character) condensed digital representation of an InChI chemical structure specification. It uniquely identifies a chemical compound.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fformat_1199	has in ch ikey	in ch ikey	ols_api_top	0.83	related	ols_api	right	http://edamontology.org/format_1199	InChIKey	edam	https://www.ebi.ac.uk/ols4/search?q=has+InChIKey	https://bioportal.bioontology.org/search?query=has+InChIKey	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0062	EMI	https://w3id.org/emi#hasInChIKey2D	has InChIKey2D		It can be used to represent the InChIKey2D of an emi:InChIKey that is chemical structure.	@prefix : <https://w3id.org/emi/abox#> .\n@prefix emi: <https://w3id.org/emi#> .\n@prefix wd: <http://www.wikidata.org/entity/> .\n:ZCCLDKGWJIREQF-PDBXOOCHSA-N  rdf:type emi:InChIKey ;\n            emi:hasInChIKey2D :ZCCLDKGWJIREQF .	chmo	http://purl.obolibrary.org/obo/CHMO_0002592	carbon electrode	An electrode that consists of a sample of granular carbon material that has been bound with pitch and has been fired at high temperature.			https://www.ebi.ac.uk/ols4/api/ontologies/chmo/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHMO_0002592	has in ch ikey2 d	carbon electrode	ols_api_top	0.30	related	ols_api	right	http://purl.obolibrary.org/obo/CHMO_0002592	carbon electrode	chmo	https://www.ebi.ac.uk/ols4/search?q=has+InChIKey2D	https://bioportal.bioontology.org/search?query=has+InChIKey2D	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0063	EMI	https://w3id.org/emi#hasLCMSFeature	has LCMS feature		It relates a LCMS feature set to a feature.	@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\n:VGF153_A02_lcms_feature_list_neg rdf:type emi:LCMSFeatureSet ;\n            emi:hasLCMSFeature usi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A1 .	obi	http://purl.obolibrary.org/obo/OBI_0000292	has_feature_value	has_feature_value datatype property is used to describe the feature values which the feature class can contain, for example has_base can have feature values of nonNegativeInteger values.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000292	has lcms feature	has feature value	ols_api_top	0.67	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000292	has_feature_value	obi	https://www.ebi.ac.uk/ols4/search?q=has+LCMS+feature	https://bioportal.bioontology.org/search?query=has+LCMS+feature	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0064	EMI	https://w3id.org/emi#hasLCMSFeatureSet	has LCMS feature set		It relates a LCMS analysis to a set of features.	@prefix emi: <https://w3id.org/emi#> .\n:VGF138_A02_neg.mzXML rdf:type emi:LCMSAnalysis ;\n            emi:hasLCMSFeatureSet :VGF153_A02_lcms_feature_list_neg .	edam	http://edamontology.org/data_1020	Sequence feature key	The type of a sequence feature, typically a term or accession from the Sequence Ontology, for example an EMBL or Swiss-Prot sequence feature key.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_1020	has lcms feature set	sequence feature key	ols_api_top	0.60	related	ols_api	right	http://edamontology.org/data_1020	Sequence feature key	edam	https://www.ebi.ac.uk/ols4/search?q=has+LCMS+feature+set	https://bioportal.bioontology.org/search?query=has+LCMS+feature+set	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0065	EMI	https://w3id.org/emi#hasMassDifference	has Mass difference				ms	http://purl.obolibrary.org/obo/MS_1000011	mass resolution	Smallest mass difference between two equal magnitude peaks so that the valley between them is a specified fraction of the peak height.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1000011	has mass difference	mass resolution	ols_api_top	0.47	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1000011	mass resolution	ms	https://www.ebi.ac.uk/ols4/search?q=has+Mass+difference	https://bioportal.bioontology.org/search?query=has+Mass+difference	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0066	EMI	https://w3id.org/emi#hasMassiveDOI	has Massive DOI.		It assigns a Massive repository DOI to a LCMS Analysis.	@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\n:VGF138_A02_neg.mzXML rdf:type emi:LCMSAnalysis ;\n            emi:hasMassiveDOI <https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?accession=MSV000087728> .	ms	http://purl.obolibrary.org/obo/MS_1002488	MassIVE dataset URI	URI that allows the access to one dataset in the MassIVE repository. A dataset can refer to either a single sample as part of a study, or all samples that are part of the study corresponding to a publication.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1002488	has massive doi	mass ive dataset uri	ols_api_top	0.57	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1002488	MassIVE dataset URI	ms	https://www.ebi.ac.uk/ols4/search?q=has+Massive+DOI.	https://bioportal.bioontology.org/search?query=has+Massive+DOI.	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0067	EMI	https://w3id.org/emi#hasPairMember	has pair member		LCMSFeature		obi	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	Relating an organization to a legal person or organization.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0001688	has pair member	has organization member	ols_api_top	0.68	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	obi	https://www.ebi.ac.uk/ols4/search?q=has+pair+member	https://bioportal.bioontology.org/search?query=has+pair+member	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0068	EMI	https://w3id.org/emi#hasParentMass	has parent mass		The parent mass of a LCMS feature.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasParentMass ""833.447509765625""^^xsd:double ."	obi	http://purl.obolibrary.org/obo/OBI_0000445	mass measurement assay	An assay that determines the mass of an evaluant			https://www.ebi.ac.uk/ols4/api/ontologies/obi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000445	has parent mass	mass measurement assay	ols_api_top	0.65	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000445	mass measurement assay	obi	https://www.ebi.ac.uk/ols4/search?q=has+parent+mass	https://bioportal.bioontology.org/search?query=has+parent+mass	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0069	EMI	https://w3id.org/emi#hasPathway	has pathway			@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix npc: <https://w3id.org/emi/npc#> .\n:CANOPUS-mzspec%3AMSV000087728%3AVGF147_E06_features_ms2_neg.mgf%3Ascan%3A45 rdf:type emi:ChemicalTaxonAnnotation ;\n            emi:hasPathway npc:TERPENOIDS .	edam	http://edamontology.org/data_3952	Pathway ID (WikiPathways)	Identifier of a pathway from the WikiPathways pathway database.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_3952	has pathway	pathway id	ols_api_top	0.67	related	ols_api	right	http://edamontology.org/data_3952	Pathway ID (WikiPathways)	edam	https://www.ebi.ac.uk/ols4/search?q=has+pathway	https://bioportal.bioontology.org/search?query=has+pathway	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0070	EMI	https://w3id.org/emi#hasPhysiologicalStage	has physiological stage		It can be used to assign a physiological stage to a source and/or target organism sample in an interaction system such as GloBI. When applicable, we recommend to state PATO vocabulary anatomical entity terms.		chmo	http://purl.obolibrary.org/obo/CHMO_0000947	optical microscope	A piece of apparatus, consisting of an eyepiece, an objective lens, object turret, stage, and light source, which collects electromagnetic radiation in the visible range.			https://www.ebi.ac.uk/ols4/api/ontologies/chmo/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHMO_0000947	has physiological stage	optical microscope	ols_api_top	0.39	related	ols_api	right	http://purl.obolibrary.org/obo/CHMO_0000947	optical microscope	chmo	https://www.ebi.ac.uk/ols4/search?q=has+physiological+stage	https://bioportal.bioontology.org/search?query=has+physiological+stage	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0071	EMI	https://w3id.org/emi#hasProbability	has probability			"@prefix : <https://w3id.org/emi/abox#> .\n@prefix emi: <https://w3id.org/emi#> .\n:CANOPUS-mzspec%3AMSV000087728%3AVGF147_E06_features_ms2_neg.mgf%3Ascan%3A45 rdf:type emi:ChemicalTaxonAnnotation ;\n            emi:hasProbability ""0.5601769685745239""^^xsd:double ."	ms	http://purl.obolibrary.org/obo/MS_1001154	SEQUEST:probability	The SEQUEST result 'Probability'.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1001154	has probability	sequest probability	ols_api_top	0.76	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1001154	SEQUEST:probability	ms	https://www.ebi.ac.uk/ols4/search?q=has+probability	https://bioportal.bioontology.org/search?query=has+probability	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0072	EMI	https://w3id.org/emi#hasRelativeFeatureArea	has relative feature area		The relative feature area of a LCMS individual MS2 spectrum.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasRelativeFeatureArea ""0.0004294112935902454""^^xsd:double ."	ms	http://purl.obolibrary.org/obo/MS_1001844	MS1 feature area	Area of MS1 feature.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1001844	has relative feature area	ms1 feature area	ols_api_top	0.68	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1001844	MS1 feature area	ms	https://www.ebi.ac.uk/ols4/search?q=has+relative+feature+area	https://bioportal.bioontology.org/search?query=has+relative+feature+area	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0073	EMI	https://w3id.org/emi#hasRetentionTime	has retention time		The retention time of a LCMS individual MS2 spectrum.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasRetentionTime ""7.663716666666667""^^xsd:double ."	chmo	http://purl.obolibrary.org/obo/CHMO_0002749	retention index	An experimental method output that consists of a number relating the adjusted retention volume or retention factor of the sample component to the adjusted retention volumes or retention factors of standards eluted before and after the peak of the sample component.			https://www.ebi.ac.uk/ols4/api/ontologies/chmo/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHMO_0002749	has retention time	retention index	ols_api_top	0.73	related	ols_api	right	http://purl.obolibrary.org/obo/CHMO_0002749	retention index	chmo	https://www.ebi.ac.uk/ols4/search?q=has+retention+time	https://bioportal.bioontology.org/search?query=has+retention+time	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0074	EMI	https://w3id.org/emi#hasRowId	has row id		The row id of a LCMS individual MS2 spectrum.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasRowId ""356""^^xsd:integer ."	ms	http://purl.obolibrary.org/obo/MS_1000669	Pro ICAT	Applied Biosystems|MDS SCIEX software for protein ID and quant by ICAT.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1000669	has row id	pro icat	ols_api_top	0.44	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1000669	Pro ICAT	ms	https://www.ebi.ac.uk/ols4/search?q=has+row+id	https://bioportal.bioontology.org/search?query=has+row+id	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0075	EMI	https://w3id.org/emi#hasSMILES	has SMILES		The simplified molecular-input line-entry system (SMILES) is a specification in the form of a line notation for describing the structure of chemical species using short ASCII strings.		edam	http://edamontology.org/format_1196	SMILES	Chemical structure specified in Simplified Molecular Input Line Entry System (SMILES) line notation.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fformat_1196	has smiles	smiles	ols_api_top	0.75	related	ols_api	right	http://edamontology.org/format_1196	SMILES	edam	https://www.ebi.ac.uk/ols4/search?q=has+SMILES	https://bioportal.bioontology.org/search?query=has+SMILES	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0076	EMI	https://w3id.org/emi#hasScore	has score			"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecValue ""271.02""^^xsd:double ."	edam	http://edamontology.org/data_3756	Localisation score	Score for localization of one or more post-translational modifications in peptide sequence measured by mass spectrometry.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_3756	has score	localisation score	ols_api_top	0.59	related	ols_api	right	http://edamontology.org/data_3756	Localisation score	edam	https://www.ebi.ac.uk/ols4/search?q=has+score	https://bioportal.bioontology.org/search?query=has+score	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0077	EMI	https://w3id.org/emi#hasSecondMember	has second member		The second member of a spectral pair.		obi	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	Relating an organization to a legal person or organization.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0001688	has second member	has organization member	ols_api_top	0.65	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	obi	https://www.ebi.ac.uk/ols4/search?q=has+second+member	https://bioportal.bioontology.org/search?query=has+second+member	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0078	EMI	https://w3id.org/emi#hasSex	has sex		It can be used to assign a biological sex to a source and/or target organism sample in an interaction system such as GloBI. When applicable, we recommend to state PATO vocabulary biological sex terms.		chebi	http://purl.obolibrary.org/obo/CHEBI_50112	sex hormone	Any hormone that is responsible for controlling sexual characteristics and reproductive function.			https://www.ebi.ac.uk/ols4/api/ontologies/chebi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_50112	has sex	sex hormone	ols_api_top	0.33	related	ols_api	right	http://purl.obolibrary.org/obo/CHEBI_50112	sex hormone	chebi	https://www.ebi.ac.uk/ols4/search?q=has+sex	https://bioportal.bioontology.org/search?query=has+sex	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0079	EMI	https://w3id.org/emi#hasSource	has source		An interaction system has a source sample that interacts with a target one. emi:hasSource should state the origin of an interaction.		edam	http://edamontology.org/data_3721	Isolation source	A report about any kind of isolation source of biological material e.g. blood, water, soil.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_3721	has source	isolation source	ols_api_top	0.62	related	ols_api	right	http://edamontology.org/data_3721	Isolation source	edam	https://www.ebi.ac.uk/ols4/search?q=has+source	https://bioportal.bioontology.org/search?query=has+source	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0080	EMI	https://w3id.org/emi#hasSpec2VecDoc	has spec2vec documentation			@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasSpec2VecDoc :spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 .	obi	http://purl.obolibrary.org/obo/OBI_0000107	provides_service_consumer_with	A relation between a service and the primary processual part of the service that is performed by the provider for the consumer.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000107	has spec2vec documentation	provides service consumer with	ols_api_top	0.43	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000107	provides_service_consumer_with	obi	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+documentation	https://bioportal.bioontology.org/search?query=has+spec2vec+documentation	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0081	EMI	https://w3id.org/emi#hasSpec2VecLoss	has spec2vec loss		The Spec2Vec losses of a Spec2Vec document.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecLoss ""157.86""^^xsd:double ."	obi	http://purl.obolibrary.org/obo/OBI_0000953	processed specimen	A specimen that has been intentionally physically modified.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000953	has spec2vec loss	processed specimen	ols_api_top	0.40	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000953	processed specimen	obi	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+loss	https://bioportal.bioontology.org/search?query=has+spec2vec+loss	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0082	EMI	https://w3id.org/emi#hasSpec2VecPeak	has spec2vec peak		The Spec2Vec peaks of a Spec2Vec document.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecPeak ""271.02""^^xsd:double ."	ms	http://purl.obolibrary.org/obo/MS_1002957	isotopomer MS peak	The described isotopomer mass spectrometric signal. The value slot contains a description of the represented isotopomer, e.g. '13C peak', '15N peak', '2H peak', '18O peak' or '31P peak'.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1002957	has spec2vec peak	isotopomer ms peak	ols_api_top	0.46	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1002957	isotopomer MS peak	ms	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+peak	https://bioportal.bioontology.org/search?query=has+spec2vec+peak	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
